n	slug	title	kind	category	sub	kb	file	ext_assets	tech
0	sup-teal-on-ink-newsletter-mega-footer	[Superdesign] Teal-on-Ink Newsletter Mega Footer	prose	Superdesign Canvas	superdesign	4	prompt.md		
0	sup-technical-system-onboarding	[Superdesign] Technical System Onboarding	prose	Superdesign Canvas	superdesign	5	prompt.md		dark
0	sup-the-atelier-brief-an-editorial-intake-form-set-like-a-letter	[Superdesign] The Atelier Brief — an editorial intake form, set like a letter	prose	Superdesign Canvas	superdesign	17	prompt.md		tailwind
0	sup-the-quote-set-in-burgundy	[Superdesign] The Quote, Set in Burgundy	prose	Superdesign Canvas	superdesign	10	prompt.md		
0	sup-the-stacking-cards-effect	"[Superdesign] The ""Stacking Cards"" Effect"	prose	Superdesign Canvas	superdesign	1	prompt.md		
0	sup-tubes-interactive-background	[Superdesign] Tubes Interactive Background	fenced-code	Superdesign Canvas	superdesign	7	prompt.md		three,webgl,canvas,framer-motion,tailwind,react
0	sup-typing-animation	[Superdesign] Typing animation	prose	Superdesign Canvas	superdesign	1	prompt.md		
0	sup-validar-forms-that-catch-mistakes-before-they-cost-you	[Superdesign] Validar — Forms that catch mistakes before they cost you	prose	Superdesign Canvas	superdesign	11	prompt.md		
0	sup-verdance-agency-website-design-studio-dark-emerald	[Superdesign] Verdance — Agency Website Design Studio (Dark Emerald)	prose	Superdesign Canvas	superdesign	25	prompt.md		h-scroll,marquee,keyframes,tailwind,dark
0	sup-verify-its-you-aperture-otp-2fa-graphite-platinum	[Superdesign] Verify it's you · Aperture (OTP / 2FA, graphite-platinum)	prose	Superdesign Canvas	superdesign	12	prompt.md		keyframes,tailwind
0	sup-volt-electric-lime-fitness-dashboard-a7544c	[Superdesign] Volt — Electric-Lime Fitness Dashboard	prose	Superdesign Canvas	superdesign	3	prompt.md		
0	sup-warm-terracotta-ai-chat-interface	[Superdesign] Warm Terracotta AI Chat Interface	prose	Superdesign Canvas	superdesign	9	prompt.md		
0	sup-welcome-back-lumen-centered-card-true-cobalt	[Superdesign] Welcome back · Lumen — centered-card (true cobalt)	prose	Superdesign Canvas	superdesign	10	prompt.md		tailwind
0	sup-workspace-settings-formcraft-two-column-cobalt	[Superdesign] Workspace Settings · Formcraft (two-column, cobalt)	prose	Superdesign Canvas	superdesign	11	prompt.md		sticky-pin,h-scroll
3	003-3	3	prose	Premium	landing	2	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
4	004-3d-story	3d story	full-html	Premium	landing	17	prompt.md	yes	three,canvas,particles,scroll-video,video-bg,io-reveal,mask,keyframes,dark
5	005-3d-studio-pricing	3d studio pricing	prose	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react,dark
6	006-3d-animation-hero	3d Animation Hero	prose	Premium	Hero	9	working-prompt.md	yes	three,canvas,framer-motion,glass,cursor,tailwind,react,dark
7	007-3d-collectible-hero	3D Collectible Hero	fenced-code	Premium	landing	5	prompt.md		h-scroll,tailwind,react
9	009-4	4	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,tailwind,react,dark
10	010-404-planet	404 planet	prose	Premium	landing	7	prompt.md	yes	video-bg,glass,tailwind,react,dark
11	011-5	5	prose	Premium	landing	3	prompt.md	yes	framer-motion,video-bg,h-scroll,glass,tailwind,react,dark
13	013-acreage-farming-hero	acreage farming hero	html-fragment	Premium	landing	10	prompt.md	yes	particles,video-bg,io-reveal,glass,keyframes,tailwind,react
14	014-acreage-farming	Acreage Farming	prose	Premium	landing	1	working-prompt.md		video-bg,marquee
15	015-adeora-hero	Adeora Hero	prose	Premium	Hero	9	working-prompt.md	yes	video-bg,tailwind,react,dark
16	016-aerocore	aerocore	full-html	Premium	landing	64	prompt.md	yes	video-bg,sticky-pin,h-scroll,mask,glass,marquee,keyframes,dark
17	017-aethera-studio	Aethera Studio	prose	Premium	landing	3	prompt.md	yes	video-bg,glass,tailwind,react
19	019-agency-services	agency services	fenced-code	Premium	landing	3	prompt.md		framer-motion,tailwind,react
20	020-agentify-hero	Agentify Hero	prose	Premium	Hero	8	working-prompt.md	yes	framer-motion,scroll-video,video-bg,mask,tailwind,react
21	021-ai-automation-hero	AI Automation Hero	prose	Premium	landing	3	working-prompt.md	yes	framer-motion,video-bg,split-text,react
22	022-ai-designer-agency	ai designer agency	prose	Premium	landing	7	prompt.md	yes	framer-motion,video-bg,io-reveal,glass,tailwind,react,dark
23	023-ai-driving-assistant	ai driving assistant	full-html	Premium	landing	23	prompt.md	yes	gsap,scrolltrigger,video-bg,sticky-pin,glass,dark
24	024-ai-interface	ai interface	full-html	Premium	landing	20	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
25	025-ai-meeting-notes	ai meeting notes	full-html	Premium	landing	39	prompt.md		io-reveal,mask,keyframes,dark
26	026-ai-automation	AI Automation	html-fragment	Premium	landing	9	prompt.md	yes	framer-motion,video-bg,h-scroll,tailwind,react
27	027-ai-designer-portfolio	AI Designer Portfolio	prose	Premium	landing	4	working-prompt.md		io-reveal,h-scroll,marquee,tailwind,react
28	028-ai-image-generator-ui	AI Image Generator UI	prose	Premium	landing	4	prompt.md		h-scroll,mask
30	030-akor-security-landing	akor security landing	prose	Premium	landing	5	working-prompt.md	yes	tailwind,react,dark
31	031-akor-security	AKOR Security	prose	Premium	landing	5	prompt.md	yes	tailwind,react,dark
32	032-alto-hero	Alto Hero	prose	Premium	Hero	6	working-prompt.md	yes	gsap,scrolltrigger,lenis,video-bg,io-reveal,h-scroll,glass,cursor,tailwind,react,nextjs,dark
33	033-animated-cards	animated cards	prose	Premium	landing	30	prompt.md	yes	video-bg,3d-transform,cursor,tailwind,react,dark
34	034-apex-program-accordion	apex program accordion	fenced-code	Premium	landing	12	prompt.md		framer-motion,io-reveal,tailwind,react
35	035-apex-pulse	apex pulse	prose	Premium	landing	7	prompt.md	yes	canvas,scroll-video,video-bg,io-reveal,tailwind,react,dark
36	036-apex-saas-hero	apex saas hero	prose	Premium	landing	5	working-prompt.md	yes	video-bg,h-scroll,glass,marquee,tailwind,react
38	038-arceage-contact-us	arceage contact us	fenced-code	Premium	landing	7	prompt.md		framer-motion,mask,split-text,tailwind,react,dark
39	039-arceage-services	arceage services	html-fragment	Premium	landing	7	prompt.md		framer-motion,split-text,tailwind,react,dark
40	040-arceage-stats	arceage stats	html-fragment	Premium	landing	8	prompt.md	yes	framer-motion,mask,split-text,tailwind,react,dark
41	041-arceage-testimonial	arceage testimonial	fenced-code	Premium	landing	8	prompt.md		framer-motion,split-text,tailwind,react,dark
42	042-arise	Arise	prose	Premium	Finance	8	working-prompt.md	yes	video-bg,tailwind,react,dark
43	043-art-landing	Art Landing	fenced-code	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
44	044-ashley	Ashley	prose	Premium	Portfolio	9	working-prompt.md	yes	three,webgl,framer-motion,lenis,3d-transform,tailwind,react,dark
46	046-assist-hero	Assist Hero	prose	Premium	Hero	13	working-prompt.md	yes	react,dark
47	047-audio-showcase	audio showcase	prose	Premium	landing	7	prompt.md	yes	canvas,glass,keyframes,tailwind,react
48	048-auramail	AuraMail	fenced-code	Premium	landing	10	prompt.md	yes	framer-motion,video-bg,keyframes,tailwind,react,dark
49	049-aura-hero	Aura Hero	prose	Premium	Hero	7	working-prompt.md	yes	framer-motion,tailwind,react
50	050-aurora-onboard	Aurora Onboard	prose	Premium	landing	5	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
51	051-automation-machines-hero	automation machines hero	prose	Premium	landing	7	prompt.md		framer-motion,tailwind,react,spline,dark
52	052-automation-machines	Automation Machines	prose	Premium	landing	7	working-prompt.md		framer-motion,tailwind,react,spline,dark
53	053-axion-about	axion about	html-fragment	Premium	landing	4	prompt.md	yes	tailwind,react
54	054-bali	Bali	prose	Premium	Travel	7	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,video-bg,h-scroll,mask,glass,bento,tailwind,react,nextjs,dark
55	055-basilico-restaurant	Basilico Restaurant	prose	Premium	Restaurant	7	working-prompt.md	yes	gsap,scrolltrigger,lenis,glass,cursor,tailwind,nextjs,dark
56	056-beauty-categories	beauty categories	html-fragment	Premium	landing	4	prompt.md	yes	video-bg,io-reveal,h-scroll,tailwind,react,dark
57	057-beauty-products	beauty products	prose	Premium	landing	6	prompt.md	yes	io-reveal,h-scroll,keyframes,tailwind,react
58	058-benefits-features	Benefits Features	html-fragment	Premium	landing	6	prompt.md	yes	framer-motion,tailwind,react,dark
59	059-bento-grid-stats	bento grid stats	html-fragment	Premium	landing	7	prompt.md		framer-motion,bento,tailwind,react,dark
60	060-bio-active	bio active	prose	Premium	landing	7	prompt.md	yes	video-bg,tailwind,react,dark
61	061-bio-age-dashboard	bio age dashboard	prose	Premium	landing	7	prompt.md	yes	video-bg,io-reveal,h-scroll,keyframes,tailwind,react,dark
62	062-bio-digital	bio digital	prose	Premium	landing	8	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
63	063-bionova-hero	bionova hero	prose	Premium	landing	4	prompt.md	yes	video-bg,dark
64	064-bionova-biotech	Bionova Biotech	prose	Premium	landing	4	working-prompt.md	yes	video-bg,dark
65	065-bl	bl	full-html	Premium	landing	39	prompt.md	yes	canvas,video-bg,mask,glass,keyframes,dark
66	066-blog-showcase	Blog Showcase	prose	Premium	landing	4	prompt.md	yes	tailwind,react
67	067-bloomora-hero	Bloomora Hero	prose	Premium	Hero	9	working-prompt.md	yes	gsap,framer-motion,lenis,video-bg,io-reveal,h-scroll,glass,tailwind,react,dark
68	068-bloom-ai	Bloom AI	prose	Premium	landing	4	prompt.md	yes	video-bg,glass,react
69	069-bold-portfolio-hero	Bold Portfolio Hero	prose	Premium	landing	3	working-prompt.md		tailwind,react
70	070-bold-studio	bold studio	prose	Premium	landing	6	prompt.md	yes	video-bg,keyframes,tailwind,react,dark
71	071-bookedup	BookedUp	prose	Premium	landing	5	prompt.md		framer-motion,marquee,tailwind,react,dark
72	072-book-hero	Book Hero	full-html	Premium	landing	16	prompt.md	yes	h-scroll,mask,glass,marquee,keyframes,dark
73	073-botanical-shadow-about	botanical shadow about	fenced-code	Premium	landing	3	prompt.md	yes	video-bg,tailwind,react,dark
74	074-build-with-us	build with us	prose	Premium	landing	6	prompt.md	yes	video-bg,tailwind,react,dark
75	075-buzzentic-agency	Buzzentic Agency	prose	Premium	landing	2	prompt.md	yes	video-bg,tailwind,react
76	076-callisto-hero	Callisto Hero	prose	Premium	Hero	10	working-prompt.md	yes	three,particles,io-reveal,glass,cursor,tailwind,react,dark
77	077-calm-hero	Calm Hero	prose	Premium	Hero	9	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
78	078-cargo-group	cargo group	prose	Premium	landing	9	prompt.md	yes	framer-motion,video-bg,tailwind,react
79	079-cargox-mobile	cargox mobile	prose	Premium	landing	10	prompt.md	yes	framer-motion,tailwind,react
80	080-car-shine	Car Shine	prose	Premium	Auto	10	working-prompt.md	yes	three,particles,io-reveal,glass,cursor,tailwind,react,dark
81	081-celestia	Celestia	prose	Premium	landing	1	working-prompt.md	yes	video-bg
82	082-celestial-renewal	celestial renewal	fenced-code	Premium	landing	7	prompt.md	yes	video-bg,glass,tailwind,react,dark
83	083-cinematic-brand	cinematic brand	fenced-code	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
84	084-cinematic-landing-page	Cinematic Landing Page	fenced-code	Premium	landing	12	prompt.md	yes	gsap,scrolltrigger,video-bg,io-reveal,sticky-pin,h-scroll,mask,split-text,marquee,tailwind,react,dark
85	085-cleantech	cleantech	prose	Premium	landing	10	prompt.md	yes	canvas,gsap,scrolltrigger,framer-motion,scroll-video,video-bg,io-reveal,tailwind,react,dark
86	086-clearinvoice-saas-hero	ClearInvoice SaaS Hero	prose	Premium	landing	2	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
87	087-clearinvoice-saas-hero1	ClearInvoice SaaS Hero1	prose	Premium	landing	14	working-prompt.md	yes	framer-motion,io-reveal,h-scroll,marquee,cursor,tailwind,react,dark
88	088-clubx-hero	clubx hero	prose	Premium	landing	3	working-prompt.md	yes	keyframes
90	090-codenest-coding-platform	CodeNest Coding Platform	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,tailwind,react
91	091-codercrest-hero	codercrest hero	html-fragment	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react,dark
93	093-codeyoung	CodeYoung	prose	Premium	Courses	8	working-prompt.md	yes	framer-motion,video-bg,io-reveal,glass,bento,tailwind,react
94	094-coffee-rewards	coffee rewards	prose	Premium	landing	5	prompt.md	yes	glass,svg-filter
95	095-cognitra-feature	cognitra feature	fenced-code	Premium	landing	3	prompt.md	yes	framer-motion,video-bg,tailwind,react
96	096-cognitra-offer	cognitra offer	prose	Premium	landing	4	prompt.md	yes	split-text,tailwind,react
97	097-coinwise-hero	Coinwise Hero	prose	Premium	Hero	8	working-prompt.md	yes	framer-motion,glass,split-text,bento,tailwind,react,dark
98	098-community-cta	Community CTA	html-fragment	Premium	landing	6	prompt.md	yes	video-bg
99	099-contact-cybernetic	contact cybernetic	prose	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,split-text,keyframes,tailwind,react,dark
100	100-conversion	conversion	prose	Premium	landing	6	prompt.md	yes	video-bg,tailwind,react,dark
101	101-cosmic	cosmic	fenced-code	Premium	landing	9	prompt.md	yes	video-bg,h-scroll,keyframes,tailwind,react,dark
102	102-cosmos-interface	cosmos interface	full-html	Premium	landing	22	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
103	103-cozypaws	cozypaws	prose	Premium	landing	6	prompt.md		tailwind,react
104	104-creative-portfolio	creative portfolio	prose	Premium	landing	5	prompt.md	yes	video-bg,io-reveal,keyframes,tailwind,react,dark
105	105-creative-agency	Creative Agency	html-fragment	Premium	landing	6	prompt.md	yes	video-bg,glass,tailwind,react
106	106-creative-studio	Creative Studio	prose	Premium	landing	5	prompt.md	yes	framer-motion,tailwind,react
107	107-cross-border	cross border	prose	Premium	landing	7	prompt.md	yes	framer-motion,io-reveal,tailwind,react
108	108-crush	Crush	prose	Premium	E-commerce	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,tailwind,react
109	109-crypto-wealth-hero	crypto wealth hero	html-fragment	Premium	landing	11	prompt.md	yes	video-bg,keyframes,tailwind,react
110	110-cryptoniq-hero	Cryptoniq Hero	prose	Premium	Hero	9	working-prompt.md	yes	framer-motion,io-reveal,h-scroll,glass,tailwind,react,dark
112	112-cursor-follow	Cursor Follow	prose	Premium	landing	6	prompt.md	yes	scroll-video,video-bg,glass,tailwind,react
113	113-cyberpunk-reveal	cyberpunk reveal	html-fragment	Premium	landing	7	prompt.md	yes	mask,keyframes,tailwind,react,dark
114	114-cybersecurity-hero	Cybersecurity Hero	html-fragment	Premium	landing	12	prompt.md		mask,svg-filter,keyframes,tailwind,react,dark
115	115-cybersecurity-hero-v2	Cybersecurity Hero v2	fenced-code	Premium	landing	7	prompt.md		tailwind,react
116	116-daisy-sweet	daisy sweet	prose	Premium	landing	9	prompt.md	yes	video-bg,io-reveal,tailwind,react
117	117-daisy-wild	daisy wild	fenced-code	Premium	landing	10	prompt.md	yes	video-bg,io-reveal,tailwind,react
118	118-daisy-shop	Daisy Shop	prose	Premium	landing	14	working-prompt.md	yes	video-bg,io-reveal,tailwind,react
119	119-dark-portfolio-hero	Dark Portfolio Hero	prose	Premium	landing	6	working-prompt.md	yes	gsap,video-bg,tailwind,nextjs,dark
120	120-dashboard-ui	Dashboard UI	prose	Premium	landing	9	working-prompt.md	yes	video-bg,h-scroll,glass,svg-filter,keyframes,tailwind,react,dark
121	121-datacore-saas-hero	Datacore SaaS Hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,tailwind,react,dark
122	122-datacore-booking	Datacore Booking	prose	Premium	landing	3	prompt.md	yes	video-bg,glass,tailwind,react
123	123-deck-investor	deck investor	prose	Premium	landing	11	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
124	124-deepdive-hero	DeepDive Hero	prose	Premium	Hero	8	working-prompt.md	yes	particles,framer-motion,video-bg,tailwind,react,dark
126	126-digistudio	Digistudio	prose	Premium	Agency	9	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react
127	127-digital-experiences	digital experiences	fenced-code	Premium	landing	9	prompt.md	yes	framer-motion,video-bg,io-reveal,glass,split-text,tailwind,react,nextjs,dark
128	128-digital-epoch	Digital Epoch	prose	Premium	landing	4	working-prompt.md	yes	framer-motion,video-bg,h-scroll,marquee,keyframes,tailwind,react
129	129-digital-reality	Digital Reality	prose	Premium	landing	4	working-prompt.md	yes	glass,svg-filter,tailwind,react
130	130-digitwist-ai-builder	Digitwist AI Builder	prose	Premium	landing	6	working-prompt.md	yes	framer-motion,video-bg,react,dark
132	132-dreamcore-landing	Dreamcore Landing	fenced-code	Premium	landing	13	prompt.md	yes	sticky-pin,h-scroll,keyframes,tailwind,react,dark
133	133-duolingo-styleguide	Duolingo Styleguide	prose	Premium	landing	11	working-prompt.md	yes	
134	134-e-commerce-website	E commerce Website	prose	Premium	landing	5	working-prompt.md		marquee,keyframes,tailwind,react
135	135-eathan-portfolio	Eathan Portfolio	prose	Premium	Portfolio	7	working-prompt.md	yes	three,webgl,particles,framer-motion,split-text,marquee,tailwind,react
136	136-eco-intelligence	eco intelligence	prose	Premium	landing	8	prompt.md	yes	mask,tailwind,react,dark
137	137-ecommerce-website-landing	ecommerce website landing	prose	Premium	landing	5	prompt.md		marquee,keyframes,tailwind,react
138	138-econexa	EcoNexa	prose	Premium	Hero	9	working-prompt.md	yes	tailwind,react
139	139-ecovolta-hero	ecovolta hero	prose	Premium	landing	7	prompt.md	yes	video-bg,h-scroll,glass,marquee,keyframes,tailwind,react,dark
140	140-ecovolta-v2-hero	ecovolta v2 hero	prose	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react
143	143-editorial-collection-cta	editorial collection cta	fenced-code	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,tailwind,react
144	144-elevate	Elevate	prose	Premium	Travel	9	working-prompt.md	yes	gsap,framer-motion,lenis,video-bg,io-reveal,h-scroll,glass,tailwind,react,dark
145	145-email-landing-page	Email Landing Page	html-fragment	Premium	landing	19	prompt.md	yes	framer-motion,video-bg,h-scroll,glass,svg-filter,tailwind,react,dark
146	146-email-marketing	Email Marketing	prose	Premium	landing	8	working-prompt.md	yes	video-bg,tailwind,react
147	147-ember-dsgn-hero	ember dsgn hero	prose	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
149	149-equilibrium	Equilibrium	html-fragment	Premium	landing	5	prompt.md	yes	video-bg,glass,tailwind,react
150	150-evergreen-finance	Evergreen Finance	prose	Premium	landing	11	prompt.md	yes	canvas,framer-motion,video-bg,tailwind,react
151	151-evr-ventures-hero	evr ventures hero	prose	Premium	landing	4	working-prompt.md	yes	framer-motion,video-bg,h-scroll,marquee,dark
152	152-evr-ventures	EVR Ventures	prose	Premium	landing	4	prompt.md	yes	framer-motion,video-bg,h-scroll,marquee,dark
153	153-evvydigital	EvvyDigital	html-fragment	Premium	SaaS	10	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react,nextjs,dark
155	155-faq-insights	FAQ - Insights	prose	Premium	Faq	8	working-prompt.md	yes	video-bg,tailwind,react,dark
156	156-faq-cta	FAQ CTA	prose	Premium	landing	9	prompt.md		keyframes,tailwind,react
157	157-faq-dark-accordion	FAQ – Dark Accordion	prose	Premium	Faq	7	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,video-bg,h-scroll,mask,glass,bento,tailwind,react,nextjs,dark
158	158-features	features	prose	Premium	landing	9	prompt.md	yes	h-scroll,mask,glass,marquee,bento
159	159-features-analytics	Features - Analytics	prose	Premium	Features	9	working-prompt.md	yes	canvas,particles,video-bg,glass,tailwind,react,dark
160	160-features-flow	Features - Flow	prose	Premium	Features	10	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react,dark
161	161-features-kinetic	Features - Kinetic	prose	Premium	Features	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,scroll-video,h-scroll,glass,bento,tailwind,react,dark
162	162-features-vision	Features - Vision	prose	Premium	Features	6	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,lenis,io-reveal,sticky-pin,marquee,cursor,tailwind,react,nextjs,dark
163	163-feedback-slider	feedback slider	prose	Premium	landing	7	prompt.md		io-reveal,keyframes,tailwind,react
164	164-financial-suite	financial suite	fenced-code	Premium	landing	15	prompt.md	yes	canvas,scroll-video,sticky-pin,mask,cursor,keyframes,tailwind,react,dark
165	165-financialfocus	financialfocus	full-html	Premium	landing	46	prompt.md	yes	video-bg,3d-transform,cursor,tailwind,react,dark
166	166-finflow	finflow	html-fragment	Premium	landing	5	prompt.md	yes	tailwind,react
167	167-finlytic-hero	finlytic hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,dark
168	168-finlytic-ai-agent	Finlytic AI Agent	prose	Premium	landing	3	prompt.md	yes	video-bg,glass,dark
169	169-flowmate-carousal	flowmate carousal	prose	Premium	landing	5	prompt.md	yes	framer-motion,io-reveal,tailwind,react
170	170-flowmate-landing	flowmate landing	prose	Premium	landing	7	prompt.md	yes	io-reveal,glass,split-text,tailwind,react
172	172-focus-ai-landing	focus ai landing	prose	Premium	landing	10	prompt.md	yes	video-bg,glass,keyframes,tailwind,react,dark
174	174-footer-elevated	Footer - Elevated	prose	Premium	Footer	9	working-prompt.md	yes	framer-motion,glass,tailwind,react
175	175-footer-nexus-parallax	Footer - Nexus Parallax	prose	Premium	Footer	9	working-prompt.md	yes	gsap,scrolltrigger,scroll-video,glass,tailwind,react,dark
176	176-footer-orbit	Footer - Orbit	fenced-code	Premium	Footer	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,lenis,scroll-video,video-bg,glass,tailwind,react
177	177-footer-zenith	Footer - Zenith	fenced-code	Premium	Footer	8	working-prompt.md	yes	three,webgl,gsap,scrolltrigger,h-scroll,glass
178	178-framelix-3d-studios	Framelix 3D Studios	prose	Premium	landing	3	prompt.md	yes	framer-motion,h-scroll,marquee,tailwind,react,dark
179	179-future-state	future state	html-fragment	Premium	landing	8	prompt.md	yes	canvas,scroll-video,video-bg,io-reveal,tailwind,react,dark
180	180-future-carousel	Future Carousel	prose	Premium	Carousel	8	working-prompt.md	yes	three,particles,video-bg,glass,tailwind,react
181	181-futuristic-cinematic	Futuristic Cinematic	fenced-code	Premium	landing	5	prompt.md		webgl,particles,glass,tailwind,react,dark
182	182-futuristic-hero	Futuristic Hero	prose	Premium	Hero	7	working-prompt.md	yes	video-bg,glass,tailwind,react
183	183-futuristic-tech	Futuristic Tech	prose	Premium	landing	5	prompt.md	yes	video-bg,glass,tailwind,react,dark
184	184-gateway-portal	gateway portal	fenced-code	Premium	landing	11	prompt.md	yes	sticky-pin,glass,keyframes,tailwind,react,dark
185	185-gear-shop	gear shop	prose	Premium	landing	7	prompt.md		h-scroll,svg-filter
186	186-genova-hero	Genova Hero	prose	Premium	Hero	7	working-prompt.md	yes	video-bg,glass,keyframes,react
187	187-glassmorphic-feature-tabs	glassmorphic feature tabs	fenced-code	Premium	landing	12	prompt.md	yes	framer-motion,video-bg,io-reveal,tailwind,react,dark
188	188-glassmorphism-agency-hero	Glassmorphism Agency Hero	prose	Premium	landing	3	working-prompt.md	yes	framer-motion,video-bg,h-scroll,glass,tailwind,react,dark
189	189-glitch-pulse	glitch pulse	fenced-code	Premium	landing	16	prompt.md	yes	scroll-video,video-bg,split-text,marquee,keyframes,tailwind,react
190	190-global-cta-footer	global cta footer	prose	Premium	landing	12	prompt.md	yes	video-bg,io-reveal,glass,3d-transform,react
191	191-glow-features	Glow Features	prose	Premium	landing	3	prompt.md		framer-motion,tailwind,react
192	192-golden-portal	golden portal	prose	Premium	landing	13	prompt.md	yes	video-bg,io-reveal,glass,keyframes,tailwind,react
193	193-green-hero	Green Hero	prose	Premium	Hero	8	working-prompt.md	yes	framer-motion,video-bg,tailwind,react
194	194-gridline	Gridline	prose	Premium	Hero	9	working-prompt.md	yes	canvas,framer-motion,lenis,h-scroll,glass,3d-transform,tailwind,react,dark
195	195-grow-ai-hero	grow ai hero	prose	Premium	landing	5	working-prompt.md	yes	video-bg,h-scroll,glass,marquee,tailwind,react
196	196-growth-marketing-saas	Growth Marketing SaaS	fenced-code	Premium	landing	14	prompt.md	yes	framer-motion,lenis,video-bg,glass,tailwind,react,dark
197	197-grow-ai-talent-platform	Grow AI Talent Platform	prose	Premium	landing	5	prompt.md	yes	video-bg,h-scroll,glass,marquee,tailwind,react
198	198-guardnet-benefits	guardnet benefits	prose	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react,dark
199	199-guardnet-demo	guardnet demo	prose	Premium	landing	6	prompt.md	yes	video-bg,tailwind,react,dark
200	200-guardnet-landing	guardnet landing	prose	Premium	landing	9	prompt.md	yes	video-bg,tailwind,react,dark
202	202-halo-benefits	halo benefits	fenced-code	Premium	landing	14	prompt.md	yes	h-scroll,marquee,keyframes,tailwind,react,dark
203	203-halo-use-case	halo use case	fenced-code	Premium	landing	6	prompt.md	yes	video-bg,tailwind,react
204	204-haul-footer	haul footer	prose	Premium	landing	4	prompt.md	yes	framer-motion,tailwind,react
206	206-health-portal	health portal	fenced-code	Premium	landing	16	prompt.md	yes	io-reveal,tailwind,react,dark
208	208-hublot-watches	Hublot Watches	prose	Premium	E-commerce	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,scroll-video,h-scroll,glass,bento,tailwind,react,dark
209	209-immersive-ocean	immersive ocean	prose	Premium	landing	4	prompt.md	yes	video-bg,keyframes,tailwind,react,dark
210	210-impact-ventures	impact ventures	fenced-code	Premium	landing	4	prompt.md	yes	tailwind,react,dark
211	211-impressive-hero	impressive hero	html-fragment	Premium	landing	4	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
212	212-infine	Infine	prose	Premium	Agency	10	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,lenis,video-bg,io-reveal,glass,bento,cursor,tailwind,react,nextjs,dark
213	213-innovation-studio	innovation studio	html-fragment	Premium	landing	7	prompt.md	yes	video-bg,tailwind,react,dark
214	214-innovation-summit	innovation summit	prose	Premium	landing	7	prompt.md	yes	video-bg,mask
215	215-innovation	Innovation	prose	Premium	landing	9	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
216	216-integration-saas	integration saas	prose	Premium	landing	5	prompt.md	yes	video-bg,tailwind,react,dark
217	217-intelligence	Intelligence	fenced-code	Premium	Agency	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,lenis,scroll-video,video-bg,glass,tailwind,react
218	218-intelligentx	intelligentx	html-fragment	Premium	landing	4	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
219	219-interactive-discovery	interactive discovery	html-fragment	Premium	landing	7	prompt.md	yes	canvas,mask,cursor,keyframes,tailwind,react,dark
220	220-interactive-portfolio	interactive portfolio	prose	Premium	landing	8	prompt.md	yes	h-scroll,mask,glass,keyframes,tailwind,react
221	221-interactive-3d-hero	Interactive 3D Hero	prose	Premium	Hero	9	working-prompt.md	yes	three,particles,framer-motion,glass,tailwind,react,dark
222	222-interactive-hero	Interactive Hero	prose	Premium	Hero	9	working-prompt.md	yes	three,shader,particles,glass,tailwind,react
223	223-interior-features	interior features	prose	Premium	landing	5	prompt.md	yes	dark
224	224-investment-hero	investment hero	fenced-code	Premium	landing	9	prompt.md	yes	video-bg,h-scroll,keyframes,tailwind,react,dark
225	225-investor-deck	Investor Deck	prose	Premium	landing	11	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
226	226-jewelry-store	jewelry store	full-html	Premium	landing	17	prompt.md		h-scroll,glass,keyframes
